Dialogue_id	Utterance_id	Text	Label	Start_timestamp	End_timestamp	Source	speakername
190	3	well, it doesn't give her the right to just swoop in, and start changing up perfectly good shirts, and perfectly good parties.	Complain	00:06:46,339	00:06:52,279	superstore	Amy
190	4	i mean, mermaids is a better theme than green day.	Explain	00:06:52,312	00:06:55,448	superstore	Amy
190	5	like, that's an objective fact, right?	Confirm	00:06:55,482	00:06:57,384	superstore	Amy
190	6	i like green day.	UNK	00:06:57,417	00:06:58,785	superstore	Jonah
190	7	name three of their songs.	Arrange	00:06:58,818	00:07:00,587	superstore	Amy
190	8	boulevard of broken dreams,   good riddance,  okay, well, those are the obvious ones--name three more.	Arrange	00:07:00,620	00:07:05,558	superstore	Jonah
190	9	you--you butt in all the time.	Criticize	00:07:11,231	00:07:13,600	superstore	Amy
190	10	welcome to paradise.   wake me up when september ends.  i love green day.	UNK	00:07:17,537	00:07:25,578	superstore	Jonah
191	0	i've never really hired a lawyer before.	Inform	00:07:25,612	00:07:28,081	superstore	Glenn
191	1	but i just wanted to make sure everything dina put in was kosher.	Explain	00:07:28,115	00:07:31,818	superstore	Glenn
191	2	yeah, well, that makes sense.	Agree	00:07:31,851	00:07:34,254	superstore	superstore person2
191	3	i'm sorry about using the word  kosher.  that wasn't a comment on your religion.	Apologise	00:07:35,288	00:07:39,226	superstore	Glenn
191	4	okay.	Acknowledge	00:07:42,162	00:07:43,596	superstore	Glenn
191	5	i don't mind, though.	UNK	00:07:43,630	00:07:46,533	superstore	Glenn
191	6	well, is it basically okay?	Confirm	00:07:46,566	00:07:48,535	superstore	Glenn
191	7	oh, okay. i could go get her right now.	Leave	00:07:53,273	00:07:56,209	superstore	Glenn
191	8	yeah.	Agree	00:07:56,243	00:07:57,477	superstore	Glenn
191	9	i'll bring in a bagel and a smear.	Leave	00:07:57,510	00:07:58,778	superstore	Glenn
191	10	you know what? an onion bagel would be great.	Inform	00:08:01,414	00:08:03,550	superstore	superstore person2
191	11	onion bagel.	UNK	00:08:03,583	00:08:05,318	superstore	Glenn
192	0	well, you know, i-i don't want to butt in, or--	UNK	00:08:12,359	00:08:17,497	superstore	Amy
192	1	but yes, i do, it's crazy. cuckoo bananas, makes no sense.	Agree	00:08:17,530	00:08:20,900	superstore	Amy
192	2	yes, 100%, i think you should do mermaids.	Agree	00:08:22,469	00:08:24,671	superstore	Amy
192	3	i just--i have a hard time standing up to her.	Explain	00:08:30,210	00:08:32,745	superstore	Amy
192	4	she never listens to what i want.	Complain	00:08:32,779	00:08:34,547	superstore	Cheyenne
192	5	you want me to brag about you to my mom?	Doubt	00:08:41,688	00:08:44,357	superstore	Cheyenne
192	6	uh-uh.	Oppose	00:08:44,391	00:08:45,358	superstore	Amy
192	7	sorry.	Apologise	00:08:45,392	00:08:46,593	superstore	Amy
192	8	you would say you were a grownup, you make your own decisions.	Advise	00:08:46,626	00:08:50,597	superstore	Amy
192	9	she knows she's a grownup.	UNK	00:08:50,630	00:08:53,200	superstore	Cheyenne
192	10	why don't we go talk to her together?	Advise	00:08:53,233	00:08:55,602	superstore	Amy
192	11	okay.	Agree	00:08:55,635	00:08:56,869	superstore	Cheyenne
193	0	yeah, of course, totally.	Agree	00:09:05,378	00:09:06,779	superstore	Jonah
193	1	um, hey, earlier, uh, when you were talking about you meant, sort of, like a general, ineffable sense of spiritual presence, right?	Confirm	00:09:06,813	00:09:16,289	superstore	Jonah
193	2	not--not like magical little creatures flying around?	Confirm	00:09:16,323	00:09:20,227	superstore	Jonah
193	3	okay, i was just-i was just checking.	Explain	00:09:25,798	00:09:27,367	superstore	Jonah
193	4	yeah, no, by angels, i meant like regular-sized, celestial beings who look out for us.	Explain	00:09:29,769	00:09:35,542	superstore	Kelly
193	5	right.	Agree	00:09:35,575	00:09:37,510	superstore	Jonah
193	6	no, they have halos and wings, they're angels.	Oppose	00:09:42,615	00:09:46,319	superstore	Kelly
193	7	right.	Agree	00:09:46,353	00:09:47,787	superstore	Jonah
193	8	okay, cool, yeah, no, i was just, um...	Acknowledge	00:09:47,820	00:09:50,390	superstore	Jonah
193	9	i was just checking, so.	UNK	00:09:50,423	00:09:52,425	superstore	Jonah
195	0	oh, so now, we're lawyering up, is that it?	Confirm	00:10:16,916	00:10:18,818	superstore	Dina
195	1	no, no, no, no. bruce is a friend.	Introduce	00:10:18,851	00:10:21,721	superstore	Glenn
195	2	he's here to help us.	Introduce	00:10:21,754	00:10:23,190	superstore	Glenn
195	3	it's more like we're  friending  up.	Introduce	00:10:23,223	00:10:24,724	superstore	Glenn
195	4	i'm not here to make anything contentious.	Explain	00:10:24,757	00:10:26,326	superstore	superstore person2
195	5	i just want to make sure there's no misunderstandings down the road.	Explain	00:10:26,359	00:10:28,795	superstore	superstore person2
195	6	he's a nice guy.	Praise	00:10:28,828	00:10:30,797	superstore	Glenn
195	7	so, as i understand it, you both mutually agreed to this surrogacy, so...	UNK	00:10:30,830	00:10:34,667	superstore	superstore person2
195	8	wait...	Prevent	00:10:39,839	00:10:41,474	superstore	Glenn
195	9	i'm sorry, maybe i wasn't being clear.	Apologise	00:10:42,842	00:10:44,544	superstore	superstore person2
195	10	we would own you, 'cause you mess with glenn sturgis, you get the horns!	Warn	00:10:47,514	00:10:50,950	superstore	superstore person2
195	11	okay, this is not--this is not what we talked about.	Oppose	00:10:50,983	00:10:53,220	superstore	Glenn
195	12	so you either sign this contract, or we're gonna bury you under so much paperwork to get from your bedroom to your bathroom!	Warn	00:10:53,253	00:10:59,826	superstore	superstore person2
195	13	well, the joke's on you, because i keep a machete in every room in my house.	Warn	00:10:59,859	00:11:03,430	superstore	Dina
195	14	sign the contract, ms. fox. you sign it!	Arrange	00:11:06,866	00:11:09,236	superstore	superstore person2
195	15	and as for you, i have a cousin at the bar association, so you better pray to god your cle credits are up to date.	Warn	00:11:12,004	00:11:17,210	superstore	Dina
195	16	well, i think that was a nice opening bid.	Taunt	00:11:18,545	00:11:20,680	superstore	superstore person2
197	0	so there are a couple issues.	Inform	00:12:01,721	00:12:04,424	superstore	Cheyenne
197	1	wow, that's complex.	UNK	00:12:04,457	00:12:06,559	superstore	superstore person1
197	2	um, your daughter is trying to have a conversation with you, so if you could put the cookie down, and try to engage meaningfully...	Advise	00:12:08,495	00:12:15,935	superstore	Amy
197	3	i'm so sorry, i was just recently in couple's therapy, and that just popped out.	Apologise	00:12:15,968	00:12:21,474	superstore	Amy
197	4	all right, i'm engaging meaningfully.	Agree	00:12:21,508	00:12:24,344	superstore	superstore person1
197	5	i thought i asked you to mind your own business.	Criticize	00:12:28,014	00:12:29,649	superstore	superstore person1
197	6	this is all cheyenne, i'm just here for support.	Explain	00:12:29,682	00:12:31,718	superstore	Amy
197	7	green day is dumb.	Complain	00:12:33,820	00:12:35,054	superstore	Cheyenne
197	8	huh? no, we didn't talk about that.	Oppose	00:12:38,024	00:12:40,393	superstore	Amy
197	9	cheyenne, you're going to college.	Arrange	00:12:40,427	00:12:41,561	superstore	superstore person1
197	10	no, i'm not.	Oppose	00:12:41,594	00:12:42,829	superstore	Cheyenne
197	11	she agrees.	UNK	00:12:50,503	00:12:51,704	superstore	Cheyenne
197	12	i'm an adult, and i make my own decisions.	Inform	00:12:51,738	00:12:54,341	superstore	Cheyenne
197	13	and so, i'm gonna buy a motorcycle, or, i don't know, a monkey, maybe both.	Plan	00:12:54,374	00:12:59,546	superstore	Cheyenne
197	14	you don't get to tell me what to eat, either!	Criticize	00:13:02,048	00:13:03,683	superstore	Cheyenne
197	15	so if i want to eat peyote, i am gonna eat all the peyote i want.	Complain	00:13:03,716	00:13:07,086	superstore	Cheyenne
198	0	so you're saying reindeers actually exist, like, in the real world?	Doubt	00:13:26,706	00:13:30,710	superstore	Marcus
198	1	we had a reindeer in the store on christmas.	Inform	00:13:30,743	00:13:33,079	superstore	Nico
198	2	i thought it was a normal deer with antlers nailed to its head.	Explain	00:13:35,081	00:13:38,551	superstore	Marcus
198	3	oh, i don't think leprechauns should be in the real column.	Inform	00:13:38,585	00:13:41,788	superstore	Kelly
198	4	sure have.	UNK	00:13:54,901	00:13:56,669	superstore	Kelly
198	5	and i mean, i sank like a brick.	Introduce	00:14:04,977	00:14:07,980	superstore	Kelly
198	6	and i remember thinking i'd never seen my parents again.	UNK	00:14:08,014	00:14:11,684	superstore	Kelly
198	7	when suddenly, this figure appeared.	UNK	00:14:11,718	00:14:14,721	superstore	Kelly
198	8	he did have wings.	UNK	00:14:16,055	00:14:17,089	superstore	Kelly
198	9	and he sort of was like floating above me, as if to say,  you're safe now.  next thing i know, i'm back in our hotel room, dry as a bone.	UNK	00:14:18,625	00:14:29,636	superstore	Kelly
198	10	oh!	Acknowledge	00:14:29,669	00:14:30,703	superstore	Nico
198	11	wow.	UNK	00:14:30,737	00:14:31,938	superstore	Nico
198	12	is it possible that the figure was floating because he was, you know, in a pool?	Doubt	00:14:34,441	00:14:40,847	superstore	Jonah
198	13	i know what i saw.	UNK	00:14:40,880	00:14:42,582	superstore	Kelly
198	14	no, no, no, no, no. i'm not--i'm not jelly, no.	Oppose	00:14:53,726	00:14:56,863	superstore	Jonah
198	15	i just--i just think, you know, maybe what you saw wasn't, um, an angel.	UNK	00:14:56,896	00:15:01,734	superstore	Jonah
198	16	yeah, maybe.	Agree	00:15:07,039	00:15:08,508	superstore	Kelly
198	17	mm-hmm. maybe i'll consider that when i'm home this weekend, alone.	UNK	00:15:08,541	00:15:12,144	superstore	Kelly
198	18	whoa, whoa, what are we talking about, now?	UNK	00:15:12,178	00:15:15,214	superstore	Garrett
198	19	trouble in paradise.	Joke	00:15:15,247	00:15:17,584	superstore	Nico
198	20	have you been in the break room all day?	Doubt	00:15:17,617	00:15:19,452	superstore	Garrett
199	0	look, i'm sorry, i did not know that she was gonna say those things.	Apologise	00:15:21,521	00:15:25,124	superstore	Amy
199	1	and if someone told my daughter not to listen to me, well, then, i would be pretty upset.	Explain	00:15:29,228	00:15:33,966	superstore	Amy
199	2	so, i am sorry.	Apologise	00:15:34,000	00:15:36,035	superstore	Amy
199	3	i just get so worried she's gonna make the same mistakes i did.	Explain	00:15:36,068	00:15:38,871	superstore	superstore person1
199	4	i don't know which is worse.	UNK	00:15:48,948	00:15:50,116	superstore	superstore person1
199	5	jail, probably.	UNK	00:15:50,149	00:15:52,051	superstore	Amy
199	6	well...	Acknowledge	00:15:52,084	00:15:54,220	superstore	superstore person1
199	7	hey, what do you think about bo?	Asking for opinions	00:15:55,087	00:15:57,256	superstore	superstore person1
199	8	uh, i think he is an interesting individual.	UNK	00:15:57,289	00:16:02,061	superstore	Amy
199	9	i think he's a loser.	UNK	00:16:02,094	00:16:03,062	superstore	superstore person1
199	10	you're funny.	Praise	00:16:15,007	00:16:16,576	superstore	superstore person1
200	0	hey.	Greet	00:16:18,578	00:16:20,547	superstore	Glenn
200	1	oh, thank god. me too.	Apologise	00:16:25,585	00:16:27,820	superstore	Glenn
200	2	the things is, i'm gonna go have sex with marcus in a few minutes.	Inform	00:16:27,854	00:16:31,691	superstore	Dina
200	3	sweet!	UNK	00:16:34,861	00:16:36,162	superstore	Marcus
200	4	so this could be all booked up.	Inform	00:16:43,202	00:16:44,837	superstore	Dina
200	5	no room at the inn.	Inform	00:16:44,871	00:16:45,905	superstore	Dina
200	6	you can't do this.	Prevent	00:16:45,938	00:16:47,239	superstore	Glenn
200	7	oh, i am going to with zero protection.	Leave	00:16:47,273	00:16:50,577	superstore	Dina
201	0	amy and i think you need to start getting serious about your life.	Inform	00:16:52,612	00:16:55,848	superstore	superstore person1
201	1	no, i'm not on anyone's side.	Oppose	00:16:57,650	00:16:59,819	superstore	Amy
201	2	i just agree with her on this stuff.	Inform	00:16:59,852	00:17:02,121	superstore	Amy
201	3	so, now i think it's time for you to engage meaningfully.	UNK	00:17:02,154	00:17:06,926	superstore	Amy
201	4	you gotta be responsible, and part of being responsible means getting rid of bo.	Inform	00:17:06,959	00:17:10,930	superstore	superstore person1
201	5	no, uh-uh, i did never call him a loser.	Oppose	00:17:14,901	00:17:17,269	superstore	Amy
201	6	sorry, i think i'm the one who called him a loser.	Apologise	00:17:17,303	00:17:19,005	superstore	superstore person1
201	7	amy called him a clown.	UNK	00:17:19,038	00:17:20,607	superstore	superstore person1
201	8	i don't--i don't know how this is productive.	UNK	00:17:20,640	00:17:22,575	superstore	Amy
201	9	amy and i are on the same page about this one.	Inform	00:17:25,812	00:17:29,749	superstore	superstore person1
201	10	i felt like that went so well.	UNK	00:17:29,782	00:17:31,350	superstore	superstore person1
201	11	she is so attached to bo.	Taunt	00:17:31,383	00:17:34,053	superstore	superstore person1
203	0	hey.	Greet	00:19:29,135	00:19:30,336	superstore	Amy
203	1	hey, join us.	Invite	00:19:30,369	00:19:33,005	superstore	superstore person1
203	2	so you two are getting along.	UNK	00:19:33,039	00:19:34,741	superstore	Amy
203	3	yeah, we worked it all out.	Agree	00:19:34,774	00:19:37,009	superstore	Cheyenne
203	4	good, good.	Praise	00:19:37,043	00:19:38,444	superstore	Amy
203	5	see? all it needed was a little bit of communication...	UNK	00:19:38,477	00:19:41,013	superstore	Amy
203	6	you're pushy, you're manipulative, and you were super mean about bo.	Criticize	00:20:01,500	00:20:05,004	superstore	superstore person1
203	7	your hair. boom.	Taunt	00:20:08,240	00:20:11,010	superstore	Cody
204	0	look, man, kelly is cool, she's fun, you guys should go away together.	Advise	00:20:18,050	00:20:21,487	superstore	Garrett
204	1	no.	Oppose	00:20:25,257	00:20:27,359	superstore	Garrett
204	2	you have something special, and you're gonna throw it all away 'cause she sees an angel or two?	Doubt	00:20:27,393	00:20:31,864	superstore	Garrett
204	3	okay, you can drop the cheesy rom com routine.	UNK	00:20:40,506	00:20:42,842	superstore	Jonah
204	4	jonah, the world is a lonely place.	UNK	00:20:42,875	00:20:45,544	superstore	Garrett
204	5	if you don't take it, i'll never forgive you.	Warn	00:20:56,522	00:20:59,358	superstore	Garrett
204	6	but more importantly, you'll never forgive you.	Warn	00:20:59,391	00:21:03,963	superstore	Garrett
204	7	okay, i'll go talk to kelly.	Leave	00:21:05,097	00:21:06,999	superstore	Jonah
205	0	you guys, look, he's just like...	Introduce	00:00:03,904	00:00:07,140	superstore	Amy
205	1	one of these days, i'm gonna wear you down.	Warn	00:00:12,646	00:00:14,247	superstore	Amy
205	2	your poor husband.	UNK	00:00:14,281	00:00:16,550	superstore	superstore person3
205	3	actually, um, no, we, uh, we got a divorce a few months ago.	Inform	00:00:16,584	00:00:21,254	superstore	Amy
205	4	oh no, i'm sorry to hear that.	Apologise	00:00:21,288	00:00:22,590	superstore	superstore person3
205	5	oh, no, it's totally fine, i'm in a healthy relationship with my dvr.	Comfort	00:00:22,623	00:00:26,326	superstore	Amy
205	6	okay, this might be a little bit out of left field, but, um, i know this awesome steak house.	Invite	00:00:28,061	00:00:31,932	superstore	superstore person3
205	7	let me buy you dinner, and then i can answer all of your groundhog we would go to the steak house and, like, order some sides or something like that?	Invite	00:00:31,965	00:00:50,718	superstore	superstore person3
205	8	yeah, yeah, something like that.	Agree	00:00:50,751	00:00:52,753	superstore	superstore person3
205	9	oh, come on, come on, little buddy, you okay?	Care	00:01:05,065	00:01:07,100	superstore	superstore person3
205	10	he's gonna be okay.	Comfort	00:01:07,134	00:01:09,369	superstore	Amy
205	11	does that mean we go straight to summer?	UNK	00:01:09,402	00:01:12,005	superstore	Nico
206	0	ugh, i mean, that poor groundhog.	UNK	00:01:27,387	00:01:29,690	superstore	Nico
206	1	look, i just got flustered.	UNK	00:01:29,723	00:01:31,024	superstore	Amy
206	2	i'm not used to being flirted with.	Explain	00:01:31,058	00:01:33,961	superstore	Amy
206	3	well, at least you're getting back out there.	Comfort	00:01:33,994	00:01:36,664	superstore	Cheyenne
206	4	i have, like, five cousins who are very single.	UNK	00:01:47,941	00:01:50,343	superstore	Nico
206	5	i am taking this time to focus on me.	Plan	00:01:51,979	00:01:53,814	superstore	Amy
206	6	i bought a bunch of succulents, and also, i'm trying sudoku.	UNK	00:01:53,847	00:01:57,284	superstore	Amy
206	7	i feel like i missed that craze the first time around.	UNK	00:01:57,317	00:01:59,987	superstore	Amy
206	8	you are a very, very boring woman.	Criticize	00:02:00,020	00:02:03,323	superstore	Tate
207	0	that's the embryo right before they implanted it in dina's uterus.	Introduce	00:02:06,860	00:02:10,397	superstore	Glenn
207	1	isn't it cute?	Confirm	00:02:10,430	00:02:11,431	superstore	Glenn
207	2	yeah, i suppose it's cute, as far as amoeba-looking things can be.	Praise	00:02:11,464	00:02:15,703	superstore	Jonah
207	3	well, i know it's just a bunch of cells now, that's my and jerusha's baby.	UNK	00:02:15,736	00:02:21,742	superstore	Glenn
207	4	look, i don't wanna freak you out, but are you sure it's yours?	Confirm	00:02:21,775	00:02:23,944	superstore	Garrett
207	5	to be fair, all babies look like elias.	UNK	00:02:26,914	00:02:29,817	superstore	Jonah
207	6	hey, i need you to sign this accident report.	Inform	00:02:29,850	00:02:31,919	superstore	Dina
207	7	the miracle of life.	Praise	00:02:43,396	00:02:44,798	superstore	Jonah
207	8	okay, no, i am taking you home.	Arrange	00:02:44,832	00:02:46,700	superstore	Glenn
207	9	come on.	Invite	00:02:46,734	00:02:47,835	superstore	Glenn
207	10	i'm not leaving the store.	Refuse	00:02:47,868	00:02:50,237	superstore	Dina
208	0	this is dumb.	Complain	00:02:50,270	00:02:51,471	superstore	Dina
208	1	if i wanna relax, i fly to ohio.	UNK	00:02:51,504	00:02:53,073	superstore	Dina
208	2	i don't just sit and do nothing.	Complain	00:02:53,106	00:02:54,307	superstore	Dina
208	3	dina, please, i don't have enough money to try again.	Ask for help	00:02:54,341	00:02:59,179	superstore	Glenn
208	4	noted, and thank you.	Thank	00:03:02,349	00:03:04,417	superstore	Glenn
208	5	all right.	Acknowledge	00:03:04,451	00:03:05,786	superstore	Glenn
208	6	you know, you might be surprised.	UNK	00:03:05,819	00:03:07,320	superstore	Glenn
208	7	a little fresh air and quiet might be just the thing to, you know, put a smile back on your face.	Advise	00:03:07,354	00:03:13,260	superstore	Glenn
208	8	enjoy.	Leave	00:03:13,293	00:03:14,494	superstore	Glenn
208	9	i need you to give me that walkie.	Arrange	00:03:19,099	00:03:20,968	superstore	Dina
208	10	excuse me. jessica.	Greet	00:03:21,001	00:03:24,004	superstore	Dina
210	0	i suppose so, yeah.	Agree	00:04:23,430	00:04:24,531	superstore	Glenn
210	1	you know, glenn, i've always had an interest in management.	UNK	00:04:24,364	00:04:26,967	superstore	Garrett
210	2	well, garrett's assistant manager now, so it's up to him.	Inform	00:04:31,872	00:04:34,942	superstore	Glenn
210	3	i once did a radio play in college.	Flaunt	00:04:34,975	00:04:36,677	superstore	Jonah
210	4	okay, fine, just don't tell me one more word about it.	Leave	00:04:36,710	00:04:40,080	superstore	Garrett
210	5	this is a good team.	Praise	00:04:40,113	00:04:41,749	superstore	Glenn
211	0	i--sorry, i mean, i would help him myself, but he insisted on speaking with a manager.	Apologise	00:05:03,136	00:05:07,908	superstore	Nico
211	1	hi, i'm amy, the floor manager.	Introduce	00:05:07,941	00:05:10,678	superstore	Amy
211	2	i'm castor.	Introduce	00:05:10,711	00:05:11,845	superstore	superstore person4
211	3	you look really nice.	Praise	00:05:11,879	00:05:13,714	superstore	superstore person4
211	4	uh, castor mentioned that he works in insurance, which is a very stable industry.	Introduce	00:05:17,184	00:05:22,856	superstore	Nico
211	5	i used to work in textiles, but insurance was a dream of mine, so now i work in insurance.	Introduce	00:05:22,890	00:05:28,361	superstore	superstore person4
211	6	he took the leap.	UNK	00:05:28,595	00:05:31,965	superstore	Nico
211	7	i'm sorry, do you two know each other?	Doubt	00:05:31,999	00:05:34,868	superstore	Amy
211	8	hmm.	Acknowledge	00:05:36,169	00:05:37,537	superstore	Nico
211	9	our mothers are sisters.	Introduce	00:05:40,974	00:05:43,176	superstore	superstore person4
211	10	okay.	Acknowledge	00:05:43,210	00:05:44,377	superstore	Amy
212	0	uh, he's weird, and when you mentioned that he  worked  in insurance, you could've mentioned it was horse insurance.	Complain	00:05:50,317	00:05:57,590	superstore	Amy
212	1	there's a lot of money in that.	UNK	00:05:57,624	00:05:59,226	superstore	Nico
212	2	horses' lives are crazy.	UNK	00:05:59,259	00:06:00,493	superstore	Nico
212	3	again, i am not ready to start dating, and if i were, why is that the cousin you set me up with?	Emphasize	00:06:05,966	00:06:12,339	superstore	Amy
212	4	how about the one who always comes in to buy his protein powder?	Asking for opinions	00:06:12,372	00:06:14,908	superstore	Amy
212	5	cheyenne, back me up here.	Ask for help	00:06:19,012	00:06:20,914	superstore	Amy
212	6	i mean, i am way out of castor's league, right?	Confirm	00:06:20,948	00:06:24,151	superstore	Amy
212	7	right now? i...	UNK	00:06:26,954	00:06:29,056	superstore	Cheyenne
212	8	castor seems good.	Praise	00:06:29,089	00:06:32,059	superstore	Cheyenne
219	0	yeah, i don't know, sandra was on softlines.	UNK	00:11:10,637	00:11:12,939	superstore	Garrett
219	1	she had to do something, so i told her she could bounce.	UNK	00:11:15,141	00:11:18,845	superstore	Garrett
219	2	all right, i'll see you later.	Leave	00:11:18,878	00:11:20,213	superstore	Garrett
219	3	no, wh-wh-wh-wh-whoa.	Prevent	00:11:20,247	00:11:21,147	superstore	Glenn
219	4	you can't go home until this is cleaned up.	Arrange	00:11:21,180	00:11:23,616	superstore	Glenn
219	5	well, it's gotta get done, mr. acting assistant manager.	Arrange	00:11:24,651	00:11:28,421	superstore	Glenn
219	6	oh, why are these pants moist?	Complain	00:11:29,522	00:11:32,525	superstore	Garrett
219	7	oh yeah, that happens.	UNK	00:11:32,559	00:11:33,926	superstore	Glenn
220	0	let's just go for it.	Advise	00:11:46,906	00:11:48,308	superstore	Kelly
220	1	sorry, what were you saying?	UNK	00:11:49,876	00:11:53,012	superstore	Jonah
220	2	uh, you're busy.	UNK	00:11:53,045	00:11:54,481	superstore	Amy
220	3	i'll come back later.	Leave	00:11:54,514	00:11:55,682	superstore	Amy
221	0	yeah, tell me about it.	UNK	00:12:17,370	00:12:18,871	superstore	Amy
221	1	i'm just kidding, you don't have an office.	Taunt	00:12:20,473	00:12:21,941	superstore	Tate
221	2	you know, it hasn't been great, tate.	UNK	00:12:21,974	00:12:24,611	superstore	Amy
221	3	i killed a groundhog-probably-and if it lives, it'll never be the same.	UNK	00:12:24,644	00:12:27,980	superstore	Amy
221	4	and i learned that on a scale from one to ten, i am immensely unappealing.	UNK	00:12:28,014	00:12:31,818	superstore	Amy
221	5	they're all idiots.	Criticize	00:12:33,653	00:12:35,288	superstore	Tate
221	6	today, one of them asked me whether he's supposed to eat the cotton inside the pill bottle.	UNK	00:12:35,322	00:12:38,625	superstore	Tate
221	7	look, i know everyone here is trying to hook you up with a bunch of randos, but you should hold out for a good one.	Advise	00:12:40,927	00:12:45,598	superstore	Tate
221	8	well, that-but, um, thank you.	Thank	00:12:49,669	00:12:53,906	superstore	Amy
221	9	well, listen, i don't know if you feel like a drink, but i know a great little spot.	Invite	00:12:53,940	00:12:57,777	superstore	Tate
223	0	hi.	Greet	00:14:36,509	00:14:37,744	superstore	Amy
223	1	hi.	Greet	00:14:37,777	00:14:39,446	superstore	Tate
223	2	okay, bye.	Leave	00:14:39,479	00:14:41,180	superstore	Amy
223	3	well, i woke up feeling very satisfied this morning.	UNK	00:14:41,213	00:14:44,617	superstore	Tate
223	4	must've been the great night i had last night.	UNK	00:14:44,651	00:14:46,619	superstore	Tate
223	5	cool, um, i threw up in my driveway.	Complain	00:14:46,653	00:14:49,522	superstore	Amy
223	6	oof.	UNK	00:14:49,556	00:14:50,523	superstore	Amy
223	7	so, um, tate, last night was fun and impulsive.	UNK	00:14:50,557	00:14:54,794	superstore	Amy
223	8	yeah, sorry i forgot my credit card.	Apologise	00:14:56,596	00:14:58,965	superstore	Tate
223	9	yeah, uh, but i think it would be great if we kept it between us.	Advise	00:14:58,998	00:15:03,436	superstore	Amy
223	10	when i journal about this-and i will-i will call you consuela.	UNK	00:15:09,976	00:15:15,715	superstore	Tate
223	11	okay.	Acknowledge	00:15:15,748	00:15:16,716	superstore	Amy
223	12	adios, consuela.	Leave	00:15:16,749	00:15:19,652	superstore	Tate
225	0	so, this is my cousin, nestor.	Introduce	00:15:47,880	00:15:49,616	superstore	Nico
225	1	he is studying to be a receptionist, and he sleeps on the top bunk.	Introduce	00:15:49,649	00:15:52,752	superstore	Nico
225	2	yeah, eventually you're gonna have to put yourself back out there.	Advise	00:15:57,123	00:16:00,760	superstore	Cheyenne
225	3	okay, not that it's any of your business, i did put myself out there.	UNK	00:16:00,793	00:16:09,235	superstore	Amy
225	4	doesn't matter, all you need to know is that i can definitely do better than nestor.	UNK	00:16:11,671	00:16:15,041	superstore	Amy
225	5	no, it was somebody better-looking, someone more on my level.	UNK	00:16:30,156	00:16:34,961	superstore	Cheyenne
225	6	yeah, and it wasn't a big deal, and he was totally into it.	UNK	00:16:40,266	00:16:45,805	superstore	Amy
225	7	so, maybe do the math on that.	Leave	00:16:45,838	00:16:49,542	superstore	Amy
226	0	so, i was thinking that maybe we could head up the delta sky lounge, drop some miles at the bar, see where it goes.	Invite	00:17:24,043	00:17:30,249	superstore	Tate
226	1	tate, i was thinking.	UNK	00:17:30,282	00:17:32,685	superstore	Amy
226	2	maybe we should just keep last night as a one-time thing.	Advise	00:17:32,719	00:17:37,590	superstore	Amy
226	3	oh.	Acknowledge	00:17:37,624	00:17:38,557	superstore	Tate
226	4	it's just that, like, i was in a weird place and i was sort of feeling down on myself, and people even in this store were saying, like, i couldn't bag a ten.	UNK	00:17:38,591	00:17:45,164	superstore	Amy
226	5	okay, so, i was just some kind of trophy for you to wave around to your friends?	Criticize	00:17:45,197	00:17:48,968	superstore	Tate
226	6	tate, can we please just not make a scene?	Prevent	00:17:53,105	00:17:55,875	superstore	Amy
226	7	well, well, well.	UNK	00:17:55,908	00:17:57,176	superstore	Marcus
226	8	look who banged the pharmacist. yeah.	Taunt	00:17:57,209	00:17:59,646	superstore	Marcus
226	9	oh, no, you made that abundantly clear.	UNK	00:18:09,889	00:18:11,223	superstore	Tate
226	10	okay, um, could we just, you know, this is a very public space.	Prevent	00:18:13,893	00:18:18,264	superstore	Amy
226	11	may i remind you that i had dibs, so whatever you did with him, you also have to do with me.	UNK	00:18:18,297	00:18:22,969	superstore	Marcus
226	12	um, that's not a thing.	Oppose	00:18:24,203	00:18:25,271	superstore	Amy
226	13	but you promised.	UNK	00:18:25,304	00:18:26,806	superstore	Marcus
226	14	oh, so you're just tossing that cat around, but nestor can't get a turn.	Taunt	00:18:26,839	00:18:29,408	superstore	Nico
226	15	i'm not tossing anything around, and i don't want to be dating anyone anywhere.	Oppose	00:18:29,441	00:18:36,649	superstore	Amy
226	16	well, that's not how it seemed yesterday.	UNK	00:18:36,683	00:18:37,850	superstore	superstore person1
226	17	it's a store, i'm allowed to be here.	UNK	00:18:40,452	00:18:41,420	superstore	superstore person1
226	18	unbelievable.	UNK	00:18:41,453	00:18:42,689	superstore	Tate
226	19	someone's thirsty.	Taunt	00:18:42,722	00:18:43,956	superstore	Justine
226	20	guys, enough.	UNK	00:18:43,990	00:18:44,991	superstore	Marcus
226	21	look, i had dibs, so the order goes me, beard guy, then nestor, before we come back around to tate again.	UNK	00:18:45,024	00:18:52,198	superstore	Marcus
226	22	amy hooked up with tate, even though marcus has dibs.	UNK	00:18:53,733	00:18:57,236	superstore	Cheyenne
226	23	nestor's still in the mix, but no one's helping her.	UNK	00:18:57,269	00:19:01,240	superstore	Cheyenne
226	24	um, i-i mean, wow, it's a big day for you.	UNK	00:19:03,175	00:19:07,814	superstore	Jonah
226	25	maybe you need to take a little break from dating and get tested.	Advise	00:19:07,847	00:19:10,983	superstore	Carol
